elo_diff,goal_diff_avg,home_form,away_form,h2h_wins,is_knockout,squad_value_ratio,value_log_home,value_log_away,eafc_overall_diff,eafc_physic_diff,eafc_top5_avg_home,venue_altitude_m,is_high_altitude,altitude_penalty,titles_diff,semis_diff,appearances_diff,avg_age_diff,avg_caps_diff,travel_dist_diff,climate_compat_diff,synergy_diff,top5_ratio_diff,goals_scored_diff,clean_sheets_diff,xg_for_avg_home,xg_for_avg_away,xg_against_avg_home,xg_against_avg_away,xg_diff_avg_home,xg_diff_avg_away,xg_overperform_avg_home,xg_overperform_avg_away,xg_efficiency_avg_home,xg_efficiency_avg_away,xg_consistency_home,xg_consistency_away,odds_implied_home_win,odds_implied_away_win,odds_implied_draw,odds_market_confidence,odds_margin,coach_wc_editions,coach_intl_win_rate,coach_tournament_wins,coach_experience_diff,coach_knockout_edge,fatigue_avg_club_matches_home,fatigue_avg_club_matches_away,fatigue_ucl_players_home,fatigue_ucl_players_away,fatigue_index_diff,fatigue_days_since_last_match_diff,pressure_penalty_win_rate_home,pressure_big_match_win_rate_home,pressure_knockout_win_rate_home,pressure_penalty_win_rate_away,pressure_big_match_win_rate_away,pressure_knockout_win_rate_away,pressure_penalty_win_rate_diff,pressure_big_match_win_rate_diff,pressure_knockout_win_rate_diff,target
0.0,0.0,0.5,0.5,0,0,1.0909090909090908,9.079181246047625,9.041392685158225,-0.5,-1.5,88.5,0.0,0.0,0.0,-1,-4,0,0.1999999999999993,-3.0,-300.0,0.0,0.18000000000000002,0.05999999999999994,-0.30000000000000004,0.0,2.341,2.804,1.067,0.5599999999999999,1.274,2.244,0.359,0.296,1.1426634743995732,1.0649770760444726,0.2724559087673128,0.2852756951130297,0.6109,0.2349,0.1611,0.6545,0.0492,0,0.62,1,-3,-1,42.2,42.2,12.0,12.0,0.0,0.0,0.458,0.5375,0.5466,0.6507,0.6107,0.6607,-0.19269999999999993,-0.07320000000000004,-0.11409999999999998,1
0.0,0.0,0.5,0.5,0,0,0.4090909090909091,8.653212513775344,9.041392685158225,-4.5,-0.5,84.0,0.0,0.0,0.0,0,-2,-2,-0.1999999999999993,-4.0,-1300.0,0.04999999999999993,-0.020000000000000004,-0.27,-0.40000000000000013,0.0,2.161,2.804,1.17,0.5599999999999999,0.991,2.244,0.439,0.296,1.0807602735652382,1.0649770760444726,0.5795295026523193,0.2852756951130297,0.639,0.2349,0.189,0.6935,0.066,0,0.53,0,-3,-1,36.8,42.2,3.0,12.0,-0.1411483253588518,0.0,0.5314,0.501,0.5217,0.6507,0.6107,0.6607,-0.11929999999999996,-0.10970000000000002,-0.1389999999999999,1
0.0,0.0,0.5,0.5,0,0,5.0,9.041392685158225,8.342422680822207,7.5,6.0,89.0,0.0,0.0,0.0,2,7,-1,-0.6999999999999993,-1.0,7300.0,-0.29999999999999993,-0.24999999999999997,0.64,0.8,0.15000000000000002,2.804,1.7739999999999998,0.5599999999999999,1.399,2.244,0.375,0.296,-0.2739999999999999,1.0649770760444726,0.8012143853944391,0.2852756951130297,0.301485212462126,0.7185,0.215,0.05,0.6062,0.0885,3,0.68,2,1,0,42.2,25.0,12.0,1.0,0.45215311004784686,0.0,0.6507,0.6107,0.6607,0.467,0.3049,0.3458,0.18369999999999992,0.3058,0.31489999999999996,0
0.0,0.0,0.5,0.5,0,0,2.6666666666666665,9.079181246047625,8.653212513775344,4.0,-1.0,88.5,0.0,0.0,0.0,-1,-2,2,0.3999999999999986,1.0,1000.0,-0.04999999999999993,0.2,0.32999999999999996,0.10000000000000009,0.0,2.341,2.161,1.067,1.17,1.274,0.991,0.359,0.439,1.1426634743995732,1.0807602735652382,0.2724559087673128,0.5795295026523193,0.6109,0.172,0.1611,0.6545,0.0492,0,0.62,1,0,0,42.2,36.8,12.0,3.0,0.1411483253588518,0.0,0.458,0.5375,0.5466,0.5314,0.501,0.5217,-0.07339999999999997,0.03649999999999998,0.024899999999999922,0
0.0,0.0,0.5,0.5,0,0,5.454545454545454,9.079181246047625,8.342422680822207,7.0,4.5,88.5,0.0,0.0,0.0,1,3,-1,-0.5,-4.0,7000.0,-0.29999999999999993,-0.06999999999999995,0.7,0.5,0.15000000000000002,2.341,1.7739999999999998,1.067,1.399,1.274,0.375,0.359,-0.2739999999999999,1.1426634743995732,0.8012143853944391,0.2724559087673128,0.301485212462126,0.6109,0.215,0.1611,0.6545,0.0492,0,0.62,1,-2,-1,42.2,25.0,12.0,1.0,0.45215311004784686,0.0,0.458,0.5375,0.5466,0.467,0.3049,0.3458,-0.009000000000000008,0.23259999999999997,0.20079999999999998,1
0.0,0.0,0.5,0.5,0,0,0.05,7.698970004336019,9.0,-13.5,-7.0,70.0,0.0,0.0,0.0,-5,-11,-21,-0.3000000000000007,-13.0,2500.0,-0.09999999999999998,0.04000000000000001,-0.41999999999999993,-0.5,-0.09999999999999998,0.0,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.3973,0.1945,0.3302,0.8774,0.0839,0,0.45,0,0,0,25.0,39.1,0.0,9.0,-0.3708133971291867,0.0,0.48,0.37,0.42,0.64,0.5449,0.7004,-0.16000000000000003,-0.17490000000000006,-0.28040000000000004,1
0.0,0.0,0.5,0.5,0,0,18.0,8.954242509439325,7.698970004336019,13.5,6.5,87.0,0.0,0.0,0.0,0,2,7,0.6999999999999993,13.0,0.0,0.04999999999999993,0.01999999999999999,0.4,1.0,0.09999999999999998,2.591,0.0,0.97,0.0,1.621,0.0,0.709,0.0,1.1798394922132849,0.0,0.3362356977544835,0.0,0.692,0.2725,0.1045,0.6599,0.0657,0,0.65,0,0,0,39.1,25.0,7.0,0.0,0.3708133971291867,0.0,0.6152,0.5548,0.5951,0.48,0.37,0.42,0.1352,0.18479999999999996,0.17509999999999998,1
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.04000000000000001,0.41999999999999993,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.0,0.1307,0.8196,0.0699,0,0.6,0,0,0,39.1,25.0,9.0,0.0,0.3708133971291867,0.0,0.64,0.5449,0.7004,0.48,0.37,0.42,0.16000000000000003,0.17490000000000006,0.28040000000000004,1
0.0,0.0,0.5,0.5,0,0,0.058823529411764705,7.698970004336019,8.929418925714293,-13.799999999999997,-5.0,70.0,0.0,0.0,0.0,-1,-2,-15,1.0,-3.0,0.0,-0.04999999999999993,-0.13999999999999999,-0.48,-0.6000000000000001,-0.19999999999999996,0.0,2.592,0.0,0.939,0.0,1.653,0.0,0.108,0.0,0.9731844800911872,0.0,0.4399949494659632,0.0,0.1318,0.0,0.0,0.0,0,0.45,0,0,0,25.0,42.3,0.0,12.0,-0.4545454545454546,0.0,0.48,0.37,0.42,0.4564,0.5811,0.6325,0.02360000000000001,-0.21109999999999995,-0.21249999999999997,1
0.0,0.0,0.5,0.5,0,0,3.5416666666666665,8.929418925714293,8.380211241711606,6.5,4.0,88.0,0.0,0.0,0.0,3,6,6,0.3999999999999986,10.0,-1500.0,0.04999999999999993,-0.020000000000000004,0.44999999999999996,0.8000000000000003,0.19999999999999996,2.884,1.6960000000000002,0.95,1.391,1.934,0.305,0.616,-0.196,1.2457596956683417,0.8891132124050513,0.4170851232062826,0.3092715455532385,0.6331,0.2319,0.1742,0.6174,0.0833,1,0.71,2,0,0,36.3,31.0,7.0,2.0,0.13875598086124408,0.0,0.7222,0.6642,0.7,0.3333,0.4488,0.4901,0.38889999999999997,0.21540000000000004,0.20989999999999998,1
0.0,0.0,0.5,0.5,0,0,17.0,8.929418925714293,7.698970004336019,14.0,8.5,88.0,0.0,0.0,0.0,3,6,17,1.0,20.0,-1500.0,0.04999999999999993,-0.020000000000000004,0.44999999999999996,0.8000000000000003,0.19999999999999996,2.884,0.0,0.95,0.0,1.934,0.0,0.616,0.0,1.2457596956683417,0.0,0.4170851232062826,0.0,0.6331,0.0,0.1742,0.6174,0.0833,1,0.71,2,1,1,36.3,25.0,7.0,0.0,0.2966507177033493,0.0,0.7222,0.6642,0.7,0.48,0.37,0.42,0.24219999999999997,0.2942,0.27999999999999997,0
0.0,0.0,0.5,0.5,0,0,3.5416666666666665,8.929418925714293,8.380211241711606,6.299999999999997,0.5,87.5,0.0,0.0,0.0,1,2,4,-1.6000000000000014,-7.0,0.0,0.04999999999999993,0.13999999999999999,0.48,0.6000000000000001,0.19999999999999996,2.592,1.6960000000000002,0.939,1.391,1.653,0.305,0.108,-0.196,0.9731844800911872,0.8891132124050513,0.4399949494659632,0.3092715455532385,0.6413,0.2319,0.2269,0.7296,0.0546,0,0.67,1,-1,-1,42.3,31.0,12.0,2.0,0.2966507177033494,0.0,0.4564,0.5811,0.6325,0.3333,0.4488,0.4901,0.12309999999999999,0.13229999999999997,0.14239999999999997,1
0.0,0.0,0.5,0.5,0,0,24.0,9.079181246047625,7.698970004336019,14.0,8.0,88.5,0.0,0.0,0.0,1,3,15,-0.10000000000000142,7.0,-500.0,0.0,0.18000000000000002,0.58,0.40000000000000013,0.09999999999999998,2.341,0.0,1.067,0.0,1.274,0.0,0.359,0.0,1.1426634743995732,0.0,0.2724559087673128,0.0,0.6109,0.0,0.1611,0.6545,0.0492,0,0.62,1,0,0,42.2,25.0,12.0,0.0,0.45215311004784686,0.0,0.458,0.5375,0.5466,0.48,0.37,0.42,-0.021999999999999964,0.16749999999999998,0.1266,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.411764705882353,9.079181246047625,8.929418925714293,0.0,-0.5,88.5,0.0,0.0,0.0,-2,-3,-2,-1.1000000000000014,-13.0,1000.0,-0.04999999999999993,0.2,0.13,-0.40000000000000013,-0.09999999999999998,2.341,2.884,1.067,0.95,1.274,1.934,0.359,0.616,1.1426634743995732,1.2457596956683417,0.2724559087673128,0.4170851232062826,0.6109,0.1927,0.1611,0.6545,0.0492,0,0.62,1,-1,-1,42.2,36.3,12.0,7.0,0.1555023923444976,0.0,0.458,0.5375,0.5466,0.7222,0.6642,0.7,-0.26419999999999993,-0.12670000000000003,-0.15339999999999998,1
0.0,0.0,0.5,0.5,0,0,0.1111111111111111,7.698970004336019,8.653212513775344,-10.0,-9.0,70.0,0.0,0.0,0.0,-2,-5,-13,0.5,-6.0,1500.0,-0.04999999999999993,0.020000000000000004,-0.25,-0.30000000000000004,-0.09999999999999998,0.0,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.172,0.0,0.0,0.0,0,0.45,0,0,0,25.0,36.8,0.0,3.0,-0.31100478468899506,0.0,0.48,0.37,0.42,0.5314,0.501,0.5217,-0.0514,-0.131,-0.10170000000000007,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,18.0,8.954242509439325,7.698970004336019,13.5,6.5,87.0,0.0,0.0,0.0,0,2,7,0.6999999999999993,13.0,0.0,0.04999999999999993,0.01999999999999999,0.4,1.0,0.09999999999999998,2.591,0.0,0.97,0.0,1.621,0.0,0.709,0.0,1.1798394922132849,0.0,0.3362356977544835,0.0,0.692,0.0,0.1045,0.6599,0.0657,0,0.65,0,0,0,39.1,25.0,7.0,0.0,0.3708133971291867,0.0,0.6152,0.5548,0.5951,0.48,0.37,0.42,0.1352,0.18479999999999996,0.17509999999999998,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.3333333333333333,9.079181246047625,8.954242509439325,0.5,1.5,88.5,0.0,0.0,0.0,1,1,8,-0.8000000000000007,-6.0,-500.0,-0.04999999999999993,0.16000000000000003,0.17999999999999994,-0.5999999999999999,0.0,2.341,2.591,1.067,0.97,1.274,1.621,0.359,0.709,1.1426634743995732,1.1798394922132849,0.2724559087673128,0.3362356977544835,0.6109,0.2035,0.1611,0.6545,0.0492,0,0.62,1,0,0,42.2,39.1,12.0,7.0,0.08133971291866016,0.0,0.458,0.5375,0.5466,0.6152,0.5548,0.5951,-0.15719999999999995,-0.017299999999999982,-0.04849999999999999,1
0.0,0.0,0.5,0.5,0,0,18.0,8.954242509439325,7.698970004336019,13.5,6.5,87.0,0.0,0.0,0.0,0,2,7,0.6999999999999993,13.0,0.0,0.04999999999999993,0.01999999999999999,0.4,1.0,0.09999999999999998,2.591,0.0,0.97,0.0,1.621,0.0,0.709,0.0,1.1798394922132849,0.0,0.3362356977544835,0.0,0.692,0.0,0.1045,0.6599,0.0657,0,0.65,0,0,0,39.1,25.0,7.0,0.0,0.3708133971291867,0.0,0.6152,0.5548,0.5951,0.48,0.37,0.42,0.1352,0.18479999999999996,0.17509999999999998,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.15,-0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.15,-0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794,0.0,0.2886,0.8789,0.0804,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.15,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973,0.0,0.3302,0.8774,0.0839,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.9,8.954242509439325,9.0,0.0,-0.5,87.0,0.0,0.0,0.0,-5,-9,-14,0.3999999999999986,0.0,2500.0,-0.050000000000000044,0.06,-0.019999999999999907,0.5,0.0,2.591,2.451,0.97,0.825,1.621,1.626,0.709,0.349,1.1798394922132849,1.1980330911358643,0.3362356977544835,0.3834478089938996,0.692,0.1945,0.1045,0.6599,0.0657,0,0.65,0,0,0,39.1,39.1,7.0,9.0,0.0,0.0,0.6152,0.5548,0.5951,0.64,0.5449,0.7004,-0.024800000000000044,0.009899999999999909,-0.10530000000000006,1
0.0,0.0,0.5,0.5,0,0,1.0,8.929418925714293,8.929418925714293,0.20000000000000284,3.5,88.0,0.0,0.0,0.0,2,4,2,2.0,17.0,-1500.0,0.0,-0.15999999999999998,-0.030000000000000027,0.20000000000000018,0.0,2.884,2.592,0.95,0.939,1.934,1.653,0.616,0.108,1.2457596956683417,0.9731844800911872,0.4170851232062826,0.4399949494659632,0.6331,0.1318,0.1742,0.6174,0.0833,1,0.71,2,1,1,36.3,42.3,7.0,12.0,-0.1578947368421053,0.0,0.7222,0.6642,0.7,0.4564,0.5811,0.6325,0.2658,0.08310000000000006,0.0675,1
0.0,0.0,0.5,0.5,0,0,18.0,8.954242509439325,7.698970004336019,13.5,6.5,87.0,0.0,0.0,0.0,0,2,7,0.6999999999999993,13.0,0.0,0.04999999999999993,0.01999999999999999,0.4,1.0,0.09999999999999998,2.591,0.0,0.97,0.0,1.621,0.0,0.709,0.0,1.1798394922132849,0.0,0.3362356977544835,0.0,0.692,0.0,0.1045,0.6599,0.0657,0,0.65,0,0,0,39.1,25.0,7.0,0.0,0.3708133971291867,0.0,0.6152,0.5548,0.5951,0.48,0.37,0.42,0.1352,0.18479999999999996,0.17509999999999998,1
0.0,0.0,0.5,0.5,0,0,4.4,8.342422680822207,7.698970004336019,7.0,3.5,80.0,0.0,0.0,0.0,0,0,16,0.3999999999999986,11.0,-7500.0,0.29999999999999993,0.24999999999999997,-0.12,-0.09999999999999987,-0.050000000000000044,1.7739999999999998,0.0,1.399,0.0,0.375,0.0,-0.2739999999999999,0.0,0.8012143853944391,0.0,0.301485212462126,0.0,0.5765,0.0,0.2085,0.7166,0.0536,2,0.55,0,2,1,25.0,25.0,1.0,0.0,0.0,0.0,0.467,0.3049,0.3458,0.48,0.37,0.42,-0.012999999999999956,-0.06509999999999999,-0.07419999999999999,0
0.0,0.0,0.5,0.5,0,0,10.0,8.698970004336019,7.698970004336019,10.5,4.5,84.5,0.0,0.0,0.0,0,2,13,1.3000000000000007,15.0,300.0,-0.050000000000000044,-0.020000000000000004,0.35,0.20000000000000018,0.04999999999999999,2.002,0.0,1.323,0.0,0.6789999999999999,0.0,-0.1019999999999999,0.0,0.9431066534244954,0.0,0.3376651859131732,0.0,0.5783,0.0,0.2167,0.8053,0.062,0,0.52,0,0,0,34.1,25.0,10.0,0.0,0.23923444976076558,0.0,0.4786,0.471,0.4919,0.48,0.37,0.42,-0.0013999999999999568,0.10099999999999998,0.07190000000000002,1
0.0,0.0,0.5,0.5,0,0,0.1,7.698970004336019,8.698970004336019,-10.5,-4.5,70.0,0.0,0.0,0.0,0,-2,-13,-1.3000000000000007,-15.0,-300.0,0.050000000000000044,0.020000000000000004,-0.35,-0.20000000000000018,-0.04999999999999999,0.0,2.002,0.0,1.323,0.0,0.6789999999999999,0.0,-0.1019999999999999,0.0,0.9431066534244954,0.0,0.3376651859131732,0.0,0.205,0.0,0.0,0.0,0,0.45,0,0,0,25.0,34.1,0.0,10.0,-0.23923444976076558,0.0,0.48,0.37,0.42,0.4786,0.471,0.4919,0.0013999999999999568,-0.10099999999999998,-0.07190000000000002,1
0.0,0.0,0.5,0.5,0,0,4.4,8.342422680822207,7.698970004336019,7.0,3.5,80.0,0.0,0.0,0.0,0,0,16,0.3999999999999986,11.0,-7500.0,0.29999999999999993,0.24999999999999997,-0.12,-0.09999999999999987,-0.050000000000000044,1.7739999999999998,0.0,1.399,0.0,0.375,0.0,-0.2739999999999999,0.0,0.8012143853944391,0.0,0.301485212462126,0.0,0.5765,0.0,0.2085,0.7166,0.0536,2,0.55,0,2,1,25.0,25.0,1.0,0.0,0.0,0.0,0.467,0.3049,0.3458,0.48,0.37,0.42,-0.012999999999999956,-0.06509999999999999,-0.07419999999999999,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.44,8.342422680822207,8.698970004336019,-3.5,-1.0,80.0,0.0,0.0,0.0,0,-2,3,-0.9000000000000021,-4.0,-7800.0,0.35,0.26999999999999996,-0.47,-0.30000000000000004,-0.10000000000000003,1.7739999999999998,2.002,1.399,1.323,0.375,0.6789999999999999,-0.2739999999999999,-0.1019999999999999,0.8012143853944391,0.9431066534244954,0.301485212462126,0.3376651859131732,0.5765,0.205,0.2085,0.7166,0.0536,2,0.55,0,2,1,25.0,34.1,1.0,10.0,-0.23923444976076558,0.0,0.467,0.3049,0.3458,0.4786,0.471,0.4919,-0.0116,-0.16609999999999997,-0.1461,1
0.0,0.0,0.5,0.5,0,0,9.0,8.653212513775344,7.698970004336019,10.0,9.0,84.0,0.0,0.0,0.0,2,5,13,-0.5,6.0,-1500.0,0.04999999999999993,-0.020000000000000004,0.25,0.30000000000000004,0.09999999999999998,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.639,0.0,0.189,0.6935,0.066,0,0.53,0,0,0,36.8,25.0,3.0,0.0,0.31100478468899506,0.0,0.5314,0.501,0.5217,0.48,0.37,0.42,0.0514,0.131,0.10170000000000007,1
0.0,0.0,0.5,0.5,0,0,0.25,7.698970004336019,8.301029995663981,-7.0,-4.0,70.0,0.0,0.0,0.0,0,-4,-11,0.0,0.0,0.0,0.0,0.15,0.44999999999999996,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.2383,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.6,0.0,1.0,-0.01674641148325351,0.0,0.48,0.37,0.42,0.4689,0.3119,0.418,0.011099999999999999,0.058099999999999985,0.0020000000000000018,1
0.0,0.0,0.5,0.5,0,0,9.0,8.653212513775344,7.698970004336019,10.0,9.0,84.0,0.0,0.0,0.0,2,5,13,-0.5,6.0,-1500.0,0.04999999999999993,-0.16999999999999998,-0.19999999999999996,0.30000000000000004,0.09999999999999998,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.639,0.0,0.189,0.6935,0.066,0,0.53,0,0,0,36.8,25.0,3.0,0.0,0.31100478468899506,0.0,0.5314,0.501,0.5217,0.48,0.37,0.42,0.0514,0.131,0.10170000000000007,0
0.0,0.0,0.5,0.5,0,0,4.0,8.301029995663981,7.698970004336019,7.0,4.0,81.0,0.0,0.0,0.0,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.4719,0.0,0.2898,0.8452,0.0678,0,0.53,0,0,0,25.6,25.0,1.0,0.0,0.01674641148325351,0.0,0.4689,0.3119,0.418,0.48,0.37,0.42,-0.011099999999999999,-0.058099999999999985,-0.0020000000000000018,0
0.0,0.0,0.5,0.5,0,0,0.4444444444444444,8.301029995663981,8.653212513775344,-3.0,-5.0,81.0,0.0,0.0,0.0,-2,-1,-2,0.5,-6.0,1500.0,-0.04999999999999993,0.020000000000000004,-0.25,-0.30000000000000004,-0.09999999999999998,1.599,2.161,1.173,1.17,0.426,0.991,0.1009999999999999,0.439,0.9320745946735548,1.0807602735652382,0.3812100616603805,0.5795295026523193,0.4719,0.172,0.2898,0.8452,0.0678,0,0.53,0,0,0,25.6,36.8,1.0,3.0,-0.29425837320574155,0.0,0.4689,0.3119,0.418,0.5314,0.501,0.5217,-0.0625,-0.1891,-0.10370000000000007,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.15,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,24.0,9.079181246047625,7.698970004336019,14.0,8.0,88.5,0.0,0.0,0.0,1,3,15,-0.10000000000000142,7.0,-500.0,0.0,0.18000000000000002,0.58,0.40000000000000013,0.09999999999999998,2.341,0.0,1.067,0.0,1.274,0.0,0.359,0.0,1.1426634743995732,0.0,0.2724559087673128,0.0,0.6109,0.3056,0.1611,0.6545,0.0492,0,0.62,1,0,0,42.2,25.0,12.0,0.0,0.45215311004784686,0.0,0.458,0.5375,0.5466,0.48,0.37,0.42,-0.021999999999999964,0.16749999999999998,0.1266,1
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.04000000000000001,0.41999999999999993,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.0,0.1307,0.8196,0.0699,0,0.6,0,0,0,39.1,25.0,9.0,0.0,0.3708133971291867,0.0,0.64,0.5449,0.7004,0.48,0.37,0.42,0.16000000000000003,0.17490000000000006,0.28040000000000004,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417,0.0,0.2526,0.8661,0.079,0,0.45,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,0.48,0.37,0.42,0.48,0.37,0.42,0.0,0.0,0.0,1
