elo_diff,goal_diff_avg,home_form,away_form,h2h_wins,is_knockout,squad_value_ratio,value_log_home,value_log_away,eafc_overall_diff,eafc_physic_diff,eafc_top5_avg_home,venue_altitude_m,is_high_altitude,altitude_penalty,titles_diff,semis_diff,appearances_diff,avg_age_diff,avg_caps_diff,travel_dist_diff,climate_compat_diff,synergy_diff,top5_ratio_diff,goals_scored_diff,clean_sheets_diff,xg_for_avg_home,xg_for_avg_away,xg_against_avg_home,xg_against_avg_away,xg_diff_avg_home,xg_diff_avg_away,xg_overperform_avg_home,xg_overperform_avg_away,xg_efficiency_avg_home,xg_efficiency_avg_away,xg_consistency_home,xg_consistency_away,odds_implied_home_win,odds_implied_away_win,odds_implied_draw,odds_market_confidence,odds_margin,target
0.0,0.0,0.5,0.5,0,0,4.4,8.342422680822207,7.698970004336019,7.0,3.5,80.0,0.0,0.0,0.0,0,0,16,0.3999999999999986,11.0,-7500.0,0.29999999999999993,0.24999999999999997,-0.12,-0.09999999999999987,-0.050000000000000044,1.7739999999999998,0.0,1.399,0.0,0.375,0.0,-0.2739999999999999,0.0,0.8012143853944391,0.0,0.301485212462126,0.0,0.5765,0.0,0.2085,0.7166,0.0536,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.44,8.342422680822207,8.698970004336019,-3.5,-1.0,80.0,0.0,0.0,0.0,0,-2,3,-0.9000000000000021,-4.0,-7800.0,0.35,0.26999999999999996,-0.47,-0.30000000000000004,-0.10000000000000003,1.7739999999999998,2.002,1.399,1.323,0.375,0.6789999999999999,-0.2739999999999999,-0.1019999999999999,0.8012143853944391,0.9431066534244954,0.301485212462126,0.3376651859131732,0.5765,0.205,0.2085,0.7166,0.0536,1
0.0,0.0,0.5,0.5,0,0,9.0,8.653212513775344,7.698970004336019,10.0,9.0,84.0,0.0,0.0,0.0,2,5,13,-0.5,6.0,-1500.0,0.04999999999999993,-0.020000000000000004,0.25,0.30000000000000004,0.09999999999999998,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.639,0.0,0.189,0.6935,0.066,1
0.0,0.0,0.5,0.5,0,0,0.25,7.698970004336019,8.301029995663981,-7.0,-4.0,70.0,0.0,0.0,0.0,0,-4,-11,0.0,0.0,0.0,0.0,0.15,0.44999999999999996,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.2383,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,9.0,8.653212513775344,7.698970004336019,10.0,9.0,84.0,0.0,0.0,0.0,2,5,13,-0.5,6.0,-1500.0,0.04999999999999993,-0.16999999999999998,-0.19999999999999996,0.30000000000000004,0.09999999999999998,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.639,0.0,0.189,0.6935,0.066,0
0.0,0.0,0.5,0.5,0,0,4.0,8.301029995663981,7.698970004336019,7.0,4.0,81.0,0.0,0.0,0.0,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.4719,0.0,0.2898,0.8452,0.0678,0
0.0,0.0,0.5,0.5,0,0,0.4444444444444444,8.301029995663981,8.653212513775344,-3.0,-5.0,81.0,0.0,0.0,0.0,-2,-1,-2,0.5,-6.0,1500.0,-0.04999999999999993,0.020000000000000004,-0.25,-0.30000000000000004,-0.09999999999999998,1.599,2.161,1.173,1.17,0.426,0.991,0.1009999999999999,0.439,0.9320745946735548,1.0807602735652382,0.3812100616603805,0.5795295026523193,0.4719,0.172,0.2898,0.8452,0.0678,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.15,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,24.0,9.079181246047625,7.698970004336019,14.0,8.0,88.5,0.0,0.0,0.0,1,3,15,-0.10000000000000142,7.0,-500.0,0.0,0.18000000000000002,0.58,0.40000000000000013,0.09999999999999998,2.341,0.0,1.067,0.0,1.274,0.0,0.359,0.0,1.1426634743995732,0.0,0.2724559087673128,0.0,0.6109,0.3056,0.1611,0.6545,0.0492,1
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.04000000000000001,0.41999999999999993,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.0,0.1307,0.8196,0.0699,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417,0.0,0.2526,0.8661,0.079,1
0.0,0.0,0.5,0.5,0,0,0.8333333333333334,9.0,9.079181246047625,-0.5,-1.0,87.5,0.0,0.0,0.0,4,8,6,0.40000000000000213,6.0,-2000.0,0.09999999999999998,-0.22000000000000003,-0.16000000000000003,0.09999999999999987,0.0,2.451,2.341,0.825,1.067,1.626,1.274,0.349,0.359,1.1980330911358643,1.1426634743995732,0.3834478089938996,0.2724559087673128,0.6748,0.228,0.1307,0.8196,0.0699,1
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.04000000000000001,0.41999999999999993,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.3056,0.1307,0.8196,0.0699,1
0.0,0.0,0.5,0.5,0,0,24.0,9.079181246047625,7.698970004336019,14.0,8.0,88.5,0.0,0.0,0.0,1,3,15,-0.10000000000000142,7.0,-500.0,0.0,0.18000000000000002,0.58,0.40000000000000013,0.09999999999999998,2.341,0.0,1.067,0.0,1.274,0.0,0.359,0.0,1.1426634743995732,0.0,0.2724559087673128,0.0,0.6109,0.0,0.1611,0.6545,0.0492,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604,0.0,0.1723,0.8411,0.0493,1
0.0,0.0,0.5,0.5,0,0,0.14285714285714285,7.698970004336019,8.544068044350276,-9.0,-4.0,70.0,0.0,0.0,0.0,0,-1,-5,0.0,-4.0,-500.0,-0.09999999999999998,0.020000000000000004,-0.28,0.0,-0.15000000000000002,0.0,1.7559999999999998,0.0,1.164,0.0,0.592,0.0,0.244,0.0,1.1196847912652483,0.0,0.1581981879373676,0.0,0.2251,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.14285714285714285,7.698970004336019,8.544068044350276,-9.0,-4.0,70.0,0.0,0.0,0.0,0,-1,-5,0.0,-4.0,-500.0,-0.09999999999999998,0.020000000000000004,-0.28,0.0,-0.15000000000000002,0.0,1.7559999999999998,0.0,1.164,0.0,0.592,0.0,0.244,0.0,1.1196847912652483,0.0,0.1581981879373676,0.5604,0.2251,0.1723,0.8411,0.0493,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.14285714285714285,7.698970004336019,8.544068044350276,-9.0,-4.0,70.0,0.0,0.0,0.0,0,-1,-5,0.0,-4.0,-500.0,-0.09999999999999998,0.020000000000000004,-0.28,0.0,-0.15000000000000002,0.0,1.7559999999999998,0.0,1.164,0.0,0.592,0.0,0.244,0.0,1.1196847912652483,0.0,0.1581981879373676,0.0,0.2251,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,0.1111111111111111,7.698970004336019,8.653212513775344,-10.0,-9.0,70.0,0.0,0.0,0.0,-2,-5,-13,0.5,-6.0,1500.0,-0.04999999999999993,0.020000000000000004,-0.25,-0.30000000000000004,-0.09999999999999998,0.0,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.172,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,0.22727272727272727,7.698970004336019,8.342422680822207,-7.0,-3.5,70.0,0.0,0.0,0.0,0,0,-16,-0.3999999999999986,-11.0,7500.0,-0.29999999999999993,-0.09999999999999998,0.57,0.09999999999999987,0.050000000000000044,0.0,1.7739999999999998,0.0,1.399,0.0,0.375,0.0,-0.2739999999999999,0.0,0.8012143853944391,0.0,0.301485212462126,0.0,0.215,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.04000000000000001,0.41999999999999993,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.2673,0.1307,0.8196,0.0699,1
0.0,0.0,0.5,0.5,0,0,0.041666666666666664,7.698970004336019,9.079181246047625,-14.0,-8.0,70.0,0.0,0.0,0.0,-1,-3,-15,0.10000000000000142,-7.0,500.0,0.0,-0.18000000000000002,-0.58,-0.40000000000000013,-0.09999999999999998,0.0,2.341,0.0,1.067,0.0,1.274,0.0,0.359,0.0,1.1426634743995732,0.0,0.2724559087673128,0.0,0.228,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.45,8.653212513775344,9.0,-3.5,2.0,84.0,0.0,0.0,0.0,-3,-6,-8,-0.8000000000000007,-7.0,1000.0,-0.050000000000000044,0.020000000000000004,-0.16999999999999993,-0.19999999999999996,0.0,2.161,2.451,1.17,0.825,0.991,1.626,0.439,0.349,1.0807602735652382,1.1980330911358643,0.5795295026523193,0.3834478089938996,0.639,0.1945,0.189,0.6935,0.066,0
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.15,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,9.0,8.653212513775344,7.698970004336019,10.0,9.0,84.0,0.0,0.0,0.0,2,5,13,-0.5,6.0,-1500.0,0.04999999999999993,-0.020000000000000004,0.25,0.30000000000000004,0.09999999999999998,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.639,0.0,0.189,0.6935,0.066,0
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.19,-0.030000000000000027,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.0,0.1307,0.8196,0.0699,1
0.0,0.0,0.5,0.5,0,0,3.25,8.812913356642856,8.301029995663981,5.5,4.5,86.0,0.0,0.0,0.0,0,1,-1,0.10000000000000142,4.0,200.0,-0.050000000000000044,0.04999999999999999,0.38,0.5,0.0,2.645,1.599,0.751,1.173,1.894,0.426,-0.2449999999999999,0.1009999999999999,0.9060118494310764,0.9320745946735548,0.3351699403122077,0.3812100616603805,0.5863,0.2383,0.1947,0.7823,0.0485,0
0.0,0.0,0.5,0.5,0,0,0.1111111111111111,7.698970004336019,8.653212513775344,-10.0,-9.0,70.0,0.0,0.0,0.0,-2,-5,-13,0.5,-6.0,1500.0,-0.04999999999999993,0.020000000000000004,-0.25,-0.30000000000000004,-0.09999999999999998,0.0,2.161,0.0,1.17,0.0,0.991,0.0,0.439,0.0,1.0807602735652382,0.0,0.5795295026523193,0.0,0.172,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,4.0,8.301029995663981,7.698970004336019,7.0,4.0,81.0,0.0,0.0,0.0,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.4719,0.0,0.2898,0.8452,0.0678,0
0.0,0.0,0.5,0.5,0,0,0.6923076923076923,8.653212513775344,8.812913356642856,-2.5,0.5,84.0,0.0,0.0,0.0,2,0,3,-0.6000000000000014,2.0,-1700.0,0.09999999999999998,-0.06999999999999999,-0.13,-0.19999999999999996,0.09999999999999998,2.161,2.645,1.17,0.751,0.991,1.894,0.439,-0.2449999999999999,1.0807602735652382,0.9060118494310764,0.5795295026523193,0.3351699403122077,0.639,0.219,0.189,0.6935,0.066,0
0.0,0.0,0.5,0.5,0,0,0.05,7.698970004336019,9.0,-13.5,-7.0,70.0,0.0,0.0,0.0,-5,-11,-21,-0.3000000000000007,-13.0,2500.0,-0.09999999999999998,0.04000000000000001,-0.41999999999999993,-0.5,-0.09999999999999998,0.0,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.1945,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,2.4,8.079181246047625,7.698970004336019,5.5,3.5,79.5,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.798,0.0,1.513,0.0,0.285,0.0,0.1019999999999999,0.0,1.082179702707457,0.0,0.401214821926276,0.0,0.5274,0.0,0.2516,0.7901,0.0668,0
0.0,0.0,0.5,0.5,0,0,0.12,8.079181246047625,9.0,-8.0,-3.5,79.5,0.0,0.0,0.0,-5,-11,-21,-0.3000000000000007,-13.0,2500.0,-0.09999999999999998,0.04000000000000001,-0.41999999999999993,-0.5,-0.09999999999999998,1.798,2.451,1.513,0.825,0.285,1.626,0.1019999999999999,0.349,1.082179702707457,1.1980330911358643,0.401214821926276,0.3834478089938996,0.5274,0.1945,0.2516,0.7901,0.0668,0
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.4166666666666667,7.698970004336019,8.079181246047625,-5.5,-3.5,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.798,0.0,1.513,0.0,0.285,0.0,0.1019999999999999,0.0,1.082179702707457,0.0,0.401214821926276,0.0,0.221,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.04000000000000001,0.41999999999999993,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.0,0.1307,0.8196,0.0699,0
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.9,7.653212513775344,7.698970004336019,2.0,2.0,75.5,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298,0.0,1.684,0.0,-0.386,0.0,0.202,0.0,1.2667385824722657,0.0,0.4647293118938521,0.0,0.5865,0.232,0.1176,0.8662,0.0636,0
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794,0.0,0.2886,0.8789,0.0804,0
0.0,0.0,0.5,0.5,0,0,0.9,7.653212513775344,7.698970004336019,2.0,2.0,75.5,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298,0.0,1.684,0.0,-0.386,0.0,0.202,0.0,1.2667385824722657,0.0,0.4647293118938521,0.0,0.5865,0.0,0.1176,0.8662,0.0636,0
0.0,0.0,0.5,0.5,0,0,1.1111111111111112,7.698970004336019,7.653212513775344,-2.0,-2.0,70.0,0.0,0.0,0.0,0,0,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298,0.0,1.684,0.0,-0.386,0.0,0.202,0.0,1.2667385824722657,0.0,0.4647293118938521,0.0,0.2959,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,4.0,8.301029995663981,7.698970004336019,7.0,4.0,81.0,0.0,0.0,0.0,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.4719,0.2179,0.2898,0.8452,0.0678,0
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,0.65,8.812913356642856,9.0,-1.0,1.5,86.0,0.0,0.0,0.0,-5,-6,-11,-0.1999999999999993,-9.0,2700.0,-0.15000000000000002,0.09,-0.039999999999999925,0.0,-0.09999999999999998,2.645,2.451,0.751,0.825,1.894,1.626,-0.2449999999999999,0.349,0.9060118494310764,1.1980330911358643,0.3351699403122077,0.3834478089938996,0.5863,0.1945,0.1947,0.7823,0.0485,1
0.0,0.0,0.5,0.5,0,0,17.0,8.929418925714293,7.698970004336019,14.0,8.5,88.0,0.0,0.0,0.0,3,6,17,1.0,20.0,-1500.0,0.04999999999999993,-0.020000000000000004,0.44999999999999996,0.8000000000000003,0.19999999999999996,2.884,0.0,0.95,0.0,1.934,0.0,0.616,0.0,1.2457596956683417,0.0,0.4170851232062826,0.0,0.6331,0.0,0.1742,0.6174,0.0833,0
0.0,0.0,0.5,0.5,0,0,0.07692307692307693,7.698970004336019,8.812913356642856,-12.5,-8.5,70.0,0.0,0.0,0.0,0,-5,-10,-0.10000000000000142,-4.0,-200.0,0.050000000000000044,-0.04999999999999999,-0.38,-0.5,0.0,0.0,2.645,0.0,0.751,0.0,1.894,0.0,-0.2449999999999999,0.0,0.9060118494310764,0.0,0.3351699403122077,0.0,0.219,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,0.85,8.929418925714293,9.0,0.5,1.5,88.0,0.0,0.0,0.0,-2,-5,-4,0.6999999999999993,7.0,1000.0,-0.050000000000000044,0.020000000000000004,0.030000000000000027,0.30000000000000027,0.09999999999999998,2.884,2.451,0.95,0.825,1.934,1.626,0.616,0.349,1.2457596956683417,1.1980330911358643,0.4170851232062826,0.3834478089938996,0.6331,0.1945,0.1742,0.6174,0.0833,0
0.0,0.0,0.5,0.5,0,0,20.0,9.0,7.698970004336019,13.5,7.0,87.5,0.0,0.0,0.0,5,11,21,0.3000000000000007,13.0,-2500.0,0.09999999999999998,-0.04000000000000001,0.41999999999999993,0.5,0.09999999999999998,2.451,0.0,0.825,0.0,1.626,0.0,0.349,0.0,1.1980330911358643,0.0,0.3834478089938996,0.0,0.6748,0.0,0.1307,0.8196,0.0699,1
0.0,0.0,0.5,0.5,0,0,0.7647058823529411,8.812913356642856,8.929418925714293,-1.5,0.0,86.0,0.0,0.0,0.0,-3,-1,-7,-0.8999999999999986,-16.0,1700.0,-0.09999999999999998,0.06999999999999999,-0.06999999999999995,-0.30000000000000027,-0.19999999999999996,2.645,2.884,0.751,0.95,1.894,1.934,-0.2449999999999999,0.616,0.9060118494310764,1.2457596956683417,0.3351699403122077,0.4170851232062826,0.5863,0.1927,0.1947,0.7823,0.0485,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-0.15,-0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587,0.0,0.2233,0.8282,0.0681,1
0.0,0.0,0.5,0.5,0,0,56.666666666666664,8.929418925714293,7.176091259055681,17.0,12.5,88.0,0.0,0.0,0.0,3,6,17,1.0,20.0,-1500.0,0.04999999999999993,-0.020000000000000004,0.44999999999999996,0.8000000000000003,0.19999999999999996,2.884,0.8,0.95,2.039,1.934,-1.239,0.616,0.2999999999999999,1.2457596956683417,1.3626570551662731,0.4170851232062826,0.4410845220086004,0.6331,0.0,0.1742,0.6174,0.0833,1
0.0,0.0,0.5,0.5,0,0,0.3,7.176091259055681,7.698970004336019,-3.0,-4.0,70.5,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.039,0.0,-1.239,0.0,0.2999999999999999,0.0,1.3626570551662731,0.0,0.4410845220086004,0.0,0.0,0.2179,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,17.0,8.929418925714293,7.698970004336019,14.0,8.5,88.0,0.0,0.0,0.0,3,6,17,1.0,20.0,-1500.0,0.04999999999999993,-0.16999999999999998,0.0,0.8000000000000003,0.19999999999999996,2.884,0.0,0.95,0.0,1.934,0.0,0.616,0.0,1.2457596956683417,0.0,0.4170851232062826,0.0,0.6331,0.0,0.1742,0.6174,0.0833,0
0.0,0.0,0.5,0.5,0,0,0.058823529411764705,7.698970004336019,8.929418925714293,-14.0,-8.5,70.0,0.0,0.0,0.0,-3,-6,-17,-1.0,-20.0,1500.0,-0.04999999999999993,0.020000000000000004,-0.44999999999999996,-0.8000000000000003,-0.19999999999999996,0.0,2.884,0.0,0.95,0.0,1.934,0.0,0.616,0.0,1.2457596956683417,0.0,0.4170851232062826,0.5587,0.1927,0.2233,0.8282,0.0681,1
0.0,0.0,0.5,0.5,0,0,3.3333333333333335,7.698970004336019,7.176091259055681,3.0,4.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.15,0.44999999999999996,0.0,0.0,0.0,0.8,0.0,2.039,0.0,-1.239,0.0,0.2999999999999999,0.0,1.3626570551662731,0.0,0.4410845220086004,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,0.4444444444444444,8.301029995663981,8.653212513775344,-3.0,-5.0,81.0,0.0,0.0,0.0,-2,-1,-2,0.5,-6.0,1500.0,-0.04999999999999993,0.020000000000000004,-0.25,-0.30000000000000004,-0.09999999999999998,1.599,2.161,1.173,1.17,0.426,0.991,0.1009999999999999,0.439,0.9320745946735548,1.0807602735652382,0.3812100616603805,0.5795295026523193,0.4719,0.172,0.2898,0.8452,0.0678,1
0.0,0.0,0.5,0.5,0,0,0.07692307692307693,7.698970004336019,8.812913356642856,-12.5,-8.5,70.0,0.0,0.0,0.0,0,-5,-10,-0.10000000000000142,-4.0,-200.0,0.050000000000000044,-0.04999999999999999,-0.38,-0.5,0.0,0.0,2.645,0.0,0.751,0.0,1.894,0.0,-0.2449999999999999,0.0,0.9060118494310764,0.0,0.3351699403122077,0.0,0.219,0.0,0.0,0.0,0
0.0,0.0,0.5,0.5,0,0,4.0,8.301029995663981,7.698970004336019,7.0,4.0,81.0,0.0,0.0,0.0,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.4719,0.0,0.2898,0.8452,0.0678,1
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587,0.0,0.2233,0.8282,0.0681,0
0.0,0.0,0.5,0.5,0,0,1.0,7.698970004336019,7.698970004336019,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587,0.0,0.2233,0.8282,0.0681,1
0.0,0.0,0.5,0.5,0,0,0.25,7.698970004336019,8.301029995663981,-7.0,-4.0,70.0,0.0,0.0,0.0,0,-4,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,0.0,1.173,0.0,0.426,0.0,0.1009999999999999,0.0,0.9320745946735548,0.0,0.3812100616603805,0.0,0.2383,0.0,0.0,0.0,1
0.0,0.0,0.5,0.5,0,0,13.0,8.812913356642856,7.698970004336019,12.5,8.5,86.0,0.0,0.0,0.0,0,5,10,0.10000000000000142,4.0,200.0,-0.050000000000000044,0.04999999999999999,0.38,0.5,0.0,2.645,0.0,0.751,0.0,1.894,0.0,-0.2449999999999999,0.0,0.9060118494310764,0.0,0.3351699403122077,0.0,0.5863,0.0,0.1947,0.7823,0.0485,0
